address_layers,attention_entropy,condition,consumer_layer_count,consumer_layer_fraction,consumer_layers,cross_shard_interval_count,dataset,detail_kv_layers,evidence_attention_mass,example_id,geometry,gold_first_token_probability,gold_first_token_rank,gold_mean_logprob_delta_vs_none,gold_mean_token_logprob,gold_sequence_logprob,interval_resolution_seconds,logical_gather_seconds,logical_h2d_seconds,materialized_unique_tokens,memory_attention_mass,native_kv_bytes,native_kv_token_states,non_evidence_attention_mass,position_mode,profile,query_position_offset,radius,residual_divergence_by_layer,residual_divergence_final,residual_divergence_mean,routing_layers,source_tokens,teacher_forced_seconds
[27],1.2923777103424072,whole_parent__last_1,1,0.03571428571428571,[27],0.0,musique,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.3080770969390869,3hop1__102087_214799_259594,whole_parent,0.0008239629096351564,64,-0.05246591567993164,-4.686496257781982,-9.372992515563965,0.0,0.003640900133177638,0.0022036998998373747,320,0.6147878170013428,1310720.0,320,0.30671074986457825,corrected,last_1,1939,,"[2.384185791015625e-07, 2.384185791015625e-07, 5.960464477539063e-08, 0.0, 1.1920928955078125e-07, 0.0, 2.384185791015625e-07, 1.7881393432617188e-07, 3.5762786865234375e-07, 2.980232238769531e-07, 0.0, 2.980232238769531e-07, 2.980232238769531e-07, 1.1920928955078125e-07, 0.0, 0.0, 0.0, 5.960464477539063e-08, 2.384185791015625e-07, 2.384185791015625e-07, 1.7881393432617188e-07, 2.980232238769531e-07, 3.5762786865234375e-07, 1.7881393432617188e-07, 2.980232238769531e-07, 5.960464477539063e-08, 0.0, 0.0020569562911987305]",0.0020569562911987305,7.361812250954764e-05,[27],1939,0.2933670000638813
[27],2.0816956758499146,whole_parent__early_4,4,0.14285714285714285,"[0, 1, 2, 3]",0.0,musique,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.15927650453522801,3hop1__102087_214799_259594,whole_parent,3.487485633613119e-09,99549,-15.3272123336792,-19.96124267578125,-39.9224853515625,0.0,0.011857299832627177,0.006184200057759881,320,0.2911335229873657,5242880.0,1280,0.13185703195631504,corrected,early_4,1939,,"[0.00041365623474121094, 0.0028017163276672363, 0.008665263652801514, 0.015922486782073975, 0.06283622980117798, 0.1732737421989441, 0.19995850324630737, 0.21480083465576172, 0.29956918954849243, 0.3346197009086609, 0.32015711069107056, 0.335457980632782, 0.37045979499816895, 0.38961565494537354, 0.42212408781051636, 0.5792771577835083, 0.5989936590194702, 0.6019419431686401, 0.6365926265716553, 0.617098331451416, 0.6665374040603638, 0.659913957118988, 0.683415412902832, 0.6780824661254883, 0.6943826675415039, 0.6873912215232849, 0.737104594707489, 0.7859989404678345]",0.7859989404678345,0.42062165481703623,[27],1939,0.31829650001600385
[27],2.4525052309036255,whole_parent__middle_4,4,0.14285714285714285,"[12, 13, 14, 15]",0.0,musique,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.21581114456057549,3hop1__102087_214799_259594,whole_parent,0.0006877006962895393,64,-0.8883094787597656,-5.522339820861816,-11.044679641723633,0.0,0.01039339997805655,0.005907499929890037,320,0.4331357404589653,5242880.0,1280,0.21732458844780922,corrected,middle_4,1939,,"[2.384185791015625e-07, 2.384185791015625e-07, 5.960464477539063e-08, 0.0, 1.1920928955078125e-07, 0.0, 2.384185791015625e-07, 1.7881393432617188e-07, 3.5762786865234375e-07, 2.980232238769531e-07, 0.0, 2.980232238769531e-07, 0.0020198822021484375, 0.004039645195007324, 0.00584256649017334, 0.008900880813598633, 0.009821474552154541, 0.014718055725097656, 0.01710200309753418, 0.01797550916671753, 0.015992581844329834, 0.011595964431762695, 0.010515093803405762, 0.01009511947631836, 0.01021498441696167, 0.00880807638168335, 0.008755683898925781, 0.015195727348327637]",0.015195727348327637,0.006128402692931039,[27],1939,0.2798077000770718
[27],1.90631765127182,whole_parent__even_4,4,0.14285714285714285,"[0, 9, 18, 27]",0.0,musique,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.2128036213107407,3hop1__102087_214799_259594,whole_parent,8.94056138349697e-05,98,-1.497016429901123,-6.131046772003174,-12.262093544006348,0.0,0.01548040029592812,0.006680099992081523,320,0.41861237213015556,5242880.0,1280,0.20580873545259237,corrected,even_4,1939,,"[0.00041365623474121094, 0.0010109543800354004, 0.0026811957359313965, 0.0036888718605041504, 0.0022420883178710938, 0.002413153648376465, 0.002191483974456787, 0.002118349075317383, 0.002215564250946045, 0.010109901428222656, 0.006394684314727783, 0.008461296558380127, 0.007681012153625488, 0.00808042287826538, 0.0075196027755737305, 0.00816410779953003, 0.008077681064605713, 0.007575809955596924, 0.01196587085723877, 0.011462569236755371, 0.015403985977172852, 0.0152626633644104, 0.018188834190368652, 0.020652174949645996, 0.02094167470932007, 0.015376687049865723, 0.01653522253036499, 0.02122330665588379]",0.02122330665588379,0.009216172354561942,[27],1939,0.28725850000046194
[27],1.8950030505657196,whole_parent__even_8,8,0.2857142857142857,"[0, 4, 8, 12, 15, 19, 23, 27]",0.0,musique,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.24590883613564074,3hop1__102087_214799_259594,whole_parent,0.00034700086689554155,78,-0.31406641006469727,-4.948096752166748,-9.896193504333496,0.0,0.02805180032737553,0.014380999840795994,320,0.487029192969203,10485760.0,2560,0.2411203826777637,corrected,even_8,1939,,"[0.00041365623474121094, 0.0010109543800354004, 0.0026811957359313965, 0.0036888718605041504, 0.008325576782226562, 0.0075203776359558105, 0.006136178970336914, 0.005296885967254639, 0.009449362754821777, 0.012809693813323975, 0.008047044277191162, 0.009303510189056396, 0.009910643100738525, 0.010198116302490234, 0.009647846221923828, 0.013686299324035645, 0.013029873371124268, 0.010982930660247803, 0.011227726936340332, 0.014191269874572754, 0.010538876056671143, 0.008163094520568848, 0.008439481258392334, 0.008872270584106445, 0.009669303894042969, 0.009637773036956787, 0.009825170040130615, 0.013186335563659668]",0.013186335563659668,0.008781797119549342,[27],1939,0.3612536999862641
[27],1.5446806507451194,exact_core__all,28,1.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",84.0,musique,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.5806921725161374,3hop1__102087_214799_259594,exact_core,0.017124725505709648,11,2.581212043762207,-2.0528182983398438,-4.1056365966796875,0.013357201125472784,0.019507599994540215,0.09137079981155694,232,0.5806921725161374,26607616.0,6496,0.0,corrected,all,1939,0,"[0.00027757883071899414, 0.0016176700592041016, 0.006964206695556641, 0.01768648624420166, 0.026727259159088135, 0.02517145872116089, 0.019558191299438477, 0.015778005123138428, 0.01754969358444214, 0.015859782695770264, 0.0115736722946167, 0.01319730281829834, 0.012321293354034424, 0.014767467975616455, 0.012811779975891113, 0.013946473598480225, 0.013766944408416748, 0.011938154697418213, 0.014342844486236572, 0.01469963788986206, 0.03058326244354248, 0.032941579818725586, 0.06147533655166626, 0.05188333988189697, 0.05282747745513916, 0.05136913061141968, 0.05808061361312866, 0.07602578401565552]",0.07602578401565552,0.02484794386795589,[27],1939,0.6824802998453379
[27],1.5702027582696505,expanded_window__all,28,1.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",84.0,musique,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.5750557635245579,3hop1__102087_214799_259594,expanded_window,0.012023068964481354,12,2.401261568069458,-2.2327687740325928,-4.4655375480651855,0.010344999609515071,0.016290899831801653,0.07264939998276532,244,0.582971046811768,27983872.0,6832,0.007915283486779248,corrected,all,1939,2,"[0.00030350685119628906, 0.002429664134979248, 0.008040547370910645, 0.020118236541748047, 0.02752816677093506, 0.026040196418762207, 0.019696712493896484, 0.016027092933654785, 0.018268883228302002, 0.017613530158996582, 0.013503968715667725, 0.016574203968048096, 0.015332579612731934, 0.018475115299224854, 0.016226351261138916, 0.017494022846221924, 0.01728963851928711, 0.015047788619995117, 0.017240285873413086, 0.016971230506896973, 0.03210246562957764, 0.034150779247283936, 0.062619149684906, 0.05323803424835205, 0.05371999740600586, 0.05176180601119995, 0.057969510555267334, 0.07368135452270508]",0.07368135452270508,0.02640945783683232,[27],1939,0.5868307000491768
[27],1.9636630032743727,full_selected_record__all,28,1.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.0,musique,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.3156704764946231,3hop1__102087_214799_259594,full_selected_record,0.004530171398073435,20,1.8915293216705322,-2.7425010204315186,-5.485002040863037,0.0,0.06062810053117573,0.03291009948588908,320,0.6186047749859946,36700160.0,8960,0.302934305742383,corrected,all,1939,,"[0.00041365623474121094, 0.0028017163276672363, 0.008665263652801514, 0.015922486782073975, 0.02487921714782715, 0.027582287788391113, 0.023467957973480225, 0.01968228816986084, 0.023252427577972412, 0.025947272777557373, 0.019508063793182373, 0.02521568536758423, 0.024555563926696777, 0.028259217739105225, 0.028641343116760254, 0.031088173389434814, 0.02996927499771118, 0.028666555881500244, 0.031526267528533936, 0.030601918697357178, 0.03900188207626343, 0.03739190101623535, 0.051943957805633545, 0.043904781341552734, 0.04325383901596069, 0.03910553455352783, 0.04290086030960083, 0.05632275342941284]",0.05632275342941284,0.028731148157800947,[27],1939,0.4484629000071436
[27],1.7606822465147292,exact_core__last_14,14,0.5,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",42.0,musique,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.40968379591192516,3hop1__102087_214799_259594,exact_core,0.016987310722470284,15,2.5673093795776367,-2.066720962524414,-4.133441925048828,0.007087400183081627,0.012649999931454659,0.0443163001909852,232,0.40968379591192516,13303808.0,3248,0.0,corrected,last_14,1939,0,"[2.384185791015625e-07, 2.384185791015625e-07, 5.960464477539063e-08, 0.0, 1.1920928955078125e-07, 0.0, 2.384185791015625e-07, 1.7881393432617188e-07, 3.5762786865234375e-07, 2.980232238769531e-07, 0.0, 2.980232238769531e-07, 2.980232238769531e-07, 1.1920928955078125e-07, 0.0012683868408203125, 0.0024036765098571777, 0.0033648014068603516, 0.006134986877441406, 0.008822977542877197, 0.009435534477233887, 0.025918662548065186, 0.02675420045852661, 0.054131507873535156, 0.045552968978881836, 0.04521363973617554, 0.043921828269958496, 0.04795318841934204, 0.06471085548400879]",0.06471085548400879,0.013771059257643563,[27],1939,0.43823760002851486
[27],1.7884566060134344,expanded_window__last_14,14,0.5,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",42.0,musique,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.4075932673045567,3hop1__102087_214799_259594,expanded_window,0.014926834031939507,18,2.500185251235962,-2.133845090866089,-4.267690181732178,0.005706799682229757,0.008734699804335833,0.04167309938929975,244,0.4142188067947115,13991936.0,3416,0.006625541618892125,corrected,last_14,1939,2,"[2.384185791015625e-07, 2.384185791015625e-07, 5.960464477539063e-08, 0.0, 1.1920928955078125e-07, 0.0, 2.384185791015625e-07, 1.7881393432617188e-07, 3.5762786865234375e-07, 2.980232238769531e-07, 0.0, 2.980232238769531e-07, 2.980232238769531e-07, 1.1920928955078125e-07, 0.0013921260833740234, 0.0025707483291625977, 0.0037530064582824707, 0.006843626499176025, 0.009626150131225586, 0.010358154773712158, 0.027369678020477295, 0.028180360794067383, 0.05724155902862549, 0.0479314923286438, 0.04754763841629028, 0.04630684852600098, 0.05056685209274292, 0.06769448518753052]",0.06769448518753052,0.014549470373562403,[27],1939,0.4422097001224756
[27],2.1148467659950256,full_selected_record__last_14,14,0.5,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.0,musique,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.2903213660631861,3hop1__102087_214799_259594,full_selected_record,0.006601495202630758,27,2.068509578704834,-2.565520763397217,-5.131041526794434,0.0,0.044608499854803085,0.02410580008290708,320,0.5534794458321163,18350080.0,4480,0.263158064867769,corrected,last_14,1939,,"[2.384185791015625e-07, 2.384185791015625e-07, 5.960464477539063e-08, 0.0, 1.1920928955078125e-07, 0.0, 2.384185791015625e-07, 1.7881393432617188e-07, 3.5762786865234375e-07, 2.980232238769531e-07, 0.0, 2.980232238769531e-07, 2.980232238769531e-07, 1.1920928955078125e-07, 0.003267526626586914, 0.006098628044128418, 0.008573949337005615, 0.014624178409576416, 0.017590224742889404, 0.018886864185333252, 0.032234907150268555, 0.03132146596908569, 0.05277961492538452, 0.043776750564575195, 0.043328285217285156, 0.041724979877471924, 0.04586195945739746, 0.06673610210418701]",0.06673610210418701,0.015243138585771834,[27],1939,0.41977180005051196
[27],1.496392048895359,exact_core__last_8,8,0.2857142857142857,"[20, 21, 22, 23, 24, 25, 26, 27]",24.0,musique,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.46923748031258583,3hop1__102087_214799_259594,exact_core,0.023868922144174576,9,2.7228890657424927,-1.911141276359558,-3.822282552719116,0.005541800055652857,0.0089323993306607,0.03280010004527867,232,0.46923748031258583,7602176.0,1856,0.0,corrected,last_8,1939,0,"[2.384185791015625e-07, 2.384185791015625e-07, 5.960464477539063e-08, 0.0, 1.1920928955078125e-07, 0.0, 2.384185791015625e-07, 1.7881393432617188e-07, 3.5762786865234375e-07, 2.980232238769531e-07, 0.0, 2.980232238769531e-07, 2.980232238769531e-07, 1.1920928955078125e-07, 0.0, 0.0, 0.0, 5.960464477539063e-08, 2.384185791015625e-07, 2.384185791015625e-07, 0.016851067543029785, 0.0176466703414917, 0.0409930944442749, 0.03501462936401367, 0.03456777334213257, 0.032714247703552246, 0.03606116771697998, 0.04665076732635498]",0.04665076732635498,0.009303657071931022,[27],1939,0.4251145999878645
[27],1.5134060457348824,expanded_window__last_8,8,0.2857142857142857,"[20, 21, 22, 23, 24, 25, 26, 27]",24.0,musique,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.4672257527709007,3hop1__102087_214799_259594,expanded_window,0.024132685735821724,9,2.7255154848098755,-1.9085148572921753,-3.8170297145843506,0.006834699772298336,0.006819899659603834,0.026569699868559837,244,0.47189978137612343,7995392.0,1952,0.004674039548262954,corrected,last_8,1939,2,"[2.384185791015625e-07, 2.384185791015625e-07, 5.960464477539063e-08, 0.0, 1.1920928955078125e-07, 0.0, 2.384185791015625e-07, 1.7881393432617188e-07, 3.5762786865234375e-07, 2.980232238769531e-07, 0.0, 2.980232238769531e-07, 2.980232238769531e-07, 1.1920928955078125e-07, 0.0, 0.0, 0.0, 5.960464477539063e-08, 2.384185791015625e-07, 2.384185791015625e-07, 0.017450332641601562, 0.018199265003204346, 0.04304236173629761, 0.03670525550842285, 0.036243319511413574, 0.0342639684677124, 0.037749409675598145, 0.04851794242858887]",0.04851794242858887,0.00972052982875279,[27],1939,0.424273099983111
[27],1.8467464298009872,full_selected_record__last_8,8,0.2857142857142857,"[20, 21, 22, 23, 24, 25, 26, 27]",0.0,musique,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.32957466319203377,3hop1__102087_214799_259594,full_selected_record,0.019954217597842216,16,2.596466541290283,-2.0375638008117676,-4.075127601623535,0.0,0.020149700110778213,0.011637800373136997,320,0.6231881007552147,10485760.0,2560,0.2936134412884712,corrected,last_8,1939,,"[2.384185791015625e-07, 2.384185791015625e-07, 5.960464477539063e-08, 0.0, 1.1920928955078125e-07, 0.0, 2.384185791015625e-07, 1.7881393432617188e-07, 3.5762786865234375e-07, 2.980232238769531e-07, 0.0, 2.980232238769531e-07, 2.980232238769531e-07, 1.1920928955078125e-07, 0.0, 0.0, 0.0, 5.960464477539063e-08, 2.384185791015625e-07, 2.384185791015625e-07, 0.017405390739440918, 0.018568694591522217, 0.03918057680130005, 0.03432154655456543, 0.03402113914489746, 0.03191792964935303, 0.03567302227020264, 0.04728132486343384]",0.04728132486343384,0.009227593030248369,[27],1939,0.33220209996216
[27],1.6418645530939102,exact_core__even_8,8,0.2857142857142857,"[0, 4, 8, 12, 15, 19, 23, 27]",24.0,musique,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.3500929845031351,3hop1__102087_214799_259594,exact_core,0.00033407571027055383,86,-0.12312650680541992,-4.757156848907471,-9.514313697814941,0.00380239961668849,0.0056888998951762915,0.025408299872651696,232,0.3500929845031351,7602176.0,1856,0.0,corrected,even_8,1939,0,"[0.00027757883071899414, 0.0006787776947021484, 0.0017390251159667969, 0.002319157123565674, 0.005412876605987549, 0.004733026027679443, 0.003887653350830078, 0.0031862258911132812, 0.004764974117279053, 0.006416678428649902, 0.004150509834289551, 0.005410254001617432, 0.00537639856338501, 0.005721151828765869, 0.005700409412384033, 0.0075019001960754395, 0.007097125053405762, 0.005778670310974121, 0.0058419108390808105, 0.007794678211212158, 0.006139397621154785, 0.00503462553024292, 0.005052089691162109, 0.006121456623077393, 0.006885528564453125, 0.005993068218231201, 0.00616687536239624, 0.008195757865905762]",0.008195757865905762,0.005120635032653809,[27],1939,0.36927890009246767
[27],1.6659639701247215,expanded_window__even_8,8,0.2857142857142857,"[0, 4, 8, 12, 15, 19, 23, 27]",24.0,musique,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.3476815582253039,3hop1__102087_214799_259594,expanded_window,0.0003081981267314404,89,-0.14831924438476562,-4.782349586486816,-9.564699172973633,0.003368600271642208,0.005914599867537618,0.021738099865615368,244,0.3532587168738246,7995392.0,1952,0.005577160278335214,corrected,even_8,1939,2,"[0.00030350685119628906, 0.0007507801055908203, 0.001962423324584961, 0.002606987953186035, 0.005662024021148682, 0.004973948001861572, 0.004037976264953613, 0.0032926201820373535, 0.005115628242492676, 0.0068721771240234375, 0.004397749900817871, 0.0055474042892456055, 0.005549907684326172, 0.005966365337371826, 0.00573420524597168, 0.00756525993347168, 0.007349967956542969, 0.005989670753479004, 0.006103634834289551, 0.008170247077941895, 0.006348669528961182, 0.005208849906921387, 0.0052141547203063965, 0.006251811981201172, 0.007012605667114258, 0.006158769130706787, 0.006398439407348633, 0.008392274379730225]",0.008392274379730225,0.005319216421672276,[27],1939,0.37822970002889633
[27],1.8950030505657196,full_selected_record__even_8,8,0.2857142857142857,"[0, 4, 8, 12, 15, 19, 23, 27]",0.0,musique,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.24590883613564074,3hop1__102087_214799_259594,full_selected_record,0.00034700086689554155,78,-0.31406641006469727,-4.948096752166748,-9.896193504333496,0.0,0.025420100428164005,0.015526499832049012,320,0.487029192969203,10485760.0,2560,0.2411203826777637,corrected,even_8,1939,,"[0.00041365623474121094, 0.0010109543800354004, 0.0026811957359313965, 0.0036888718605041504, 0.008325576782226562, 0.0075203776359558105, 0.006136178970336914, 0.005296885967254639, 0.009449362754821777, 0.012809693813323975, 0.008047044277191162, 0.009303510189056396, 0.009910643100738525, 0.010198116302490234, 0.009647846221923828, 0.013686299324035645, 0.013029873371124268, 0.010982930660247803, 0.011227726936340332, 0.014191269874572754, 0.010538876056671143, 0.008163094520568848, 0.008439481258392334, 0.008872270584106445, 0.009669303894042969, 0.009637773036956787, 0.009825170040130615, 0.013186335563659668]",0.013186335563659668,0.008781797119549342,[27],1939,0.3320112000219524
[27],1.8918133080005646,whole_parent__all,28,1.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.0,musique,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.042210735247603486,3hop1__103197_214799_259594,whole_parent,1.3477479132717463e-09,117211,-13.736988067626953,-19.902379989624023,-39.80475997924805,0.0,0.08131069992668927,0.04545620107091963,364,0.06112313396962626,41746432.0,10192,0.018912399520299265,corrected,all,1964,,"[0.0014353394508361816, 0.004446923732757568, 0.012277603149414062, 0.07879763841629028, 0.09690338373184204, 0.2018641233444214, 0.1902838945388794, 0.217304527759552, 0.35633403062820435, 0.33455103635787964, 0.3221691846847534, 0.33219581842422485, 0.3612756133079529, 0.401752233505249, 0.426028311252594, 0.6028411388397217, 0.6862400770187378, 0.6547035574913025, 0.7057701349258423, 0.6799516677856445, 0.7150136232376099, 0.7405382990837097, 0.753084123134613, 0.7460193634033203, 0.7646336555480957, 0.7656639814376831, 0.7514851093292236, 0.8158913850784302]",0.8158913850784302,0.4542662778070995,[27],1964,0.5282551001291722
